0,0,0,409000
0,0,1,409000
0,0,2,409000
0,0,3,409000
0,0,4,409000
0,0,5,409000
0,0,6,409000
0,0,7,409000
0,0,8,409000
0,0,9,409000
0,0,10,409000
0,0,11,409000
0,0,12,409000
0,0,13,409000
0,0,14,409000
0,0,15,409000
0,0,16,409000
0,0,17,409000
0,0,18,409000
0,0,19,409000
0,20,0,88000
0,20,1,88000
0,20,2,88000
0,20,3,88000
0,20,4,88000
0,20,5,88000
0,20,6,88000
0,20,7,88000
0,20,8,88000
0,20,9,88000
0,20,10,88000
0,20,11,88000
0,20,12,88000
0,20,13,88000
0,20,14,88000
0,20,15,88000
0,20,16,88000
0,20,17,88000
0,20,18,88000
0,20,19,88000
0,40,0,65000
0,40,1,65000
0,40,2,65000
0,40,3,65000
0,40,4,65000
0,40,5,65000
0,40,6,65000
0,40,7,65000
0,40,8,65000
0,40,9,65000
0,40,10,65000
0,40,11,65000
0,40,12,65000
0,40,13,65000
0,40,14,65000
0,40,15,65000
0,40,16,65000
0,40,17,65000
0,40,18,65000
0,40,19,65000
0,60,0,62000
0,60,1,62000
0,60,2,62000
0,60,3,62000
0,60,4,62000
0,60,5,62000
0,60,6,62000
0,60,7,62000
0,60,8,62000
0,60,9,62000
0,60,10,62000
0,60,11,62000
0,60,12,62000
0,60,13,62000
0,60,14,62000
0,60,15,62000
0,60,16,62000
0,60,17,62000
0,60,18,62000
0,60,19,62000
0,80,0,57000
0,80,1,57000
0,80,2,57000
0,80,3,57000
0,80,4,57000
0,80,5,57000
0,80,6,57000
0,80,7,57000
0,80,8,57000
0,80,9,57000
0,80,10,57000
0,80,11,57000
0,80,12,57000
0,80,13,57000
0,80,14,57000
0,80,15,57000
0,80,16,57000
0,80,17,57000
0,80,18,57000
0,80,19,57000
10,0,0,409000
10,0,1,409000
10,0,2,409000
10,0,3,409000
10,0,4,409000
10,0,5,409000
10,0,6,409000
10,0,7,409000
10,0,8,409000
10,0,9,409000
10,0,10,409000
10,0,11,409000
10,0,12,409000
10,0,13,409000
10,0,14,409000
10,0,15,409000
10,0,16,409000
10,0,17,409000
10,0,18,409000
10,0,19,409000
10,20,0,88000
10,20,1,88000
10,20,2,88000
10,20,3,88000
10,20,4,88000
10,20,5,88000
10,20,6,88000
10,20,7,88000
10,20,8,88000
10,20,9,88000
10,20,10,88000
10,20,11,88000
10,20,12,88000
10,20,13,88000
10,20,14,88000
10,20,15,88000
10,20,16,88000
10,20,17,88000
10,20,18,88000
10,20,19,88000
10,40,0,65000
10,40,1,65000
10,40,2,65000
10,40,3,65000
10,40,4,65000
10,40,5,65000
10,40,6,65000
10,40,7,65000
10,40,8,65000
10,40,9,65000
10,40,10,65000
10,40,11,65000
10,40,12,65000
10,40,13,65000
10,40,14,65000
10,40,15,65000
10,40,16,65000
10,40,17,65000
10,40,18,65000
10,40,19,65000
10,60,0,62000
10,60,1,62000
10,60,2,62000
10,60,3,62000
10,60,4,62000
10,60,5,62000
10,60,6,62000
10,60,7,62000
10,60,8,62000
10,60,9,62000
10,60,10,62000
10,60,11,62000
10,60,12,62000
10,60,13,62000
10,60,14,62000
10,60,15,62000
10,60,16,62000
10,60,17,62000
10,60,18,62000
10,60,19,62000
10,80,0,57000
10,80,1,57000
10,80,2,57000
10,80,3,57000
10,80,4,57000
10,80,5,57000
10,80,6,57000
10,80,7,57000
10,80,8,57000
10,80,9,57000
10,80,10,57000
10,80,11,57000
10,80,12,57000
10,80,13,57000
10,80,14,57000
10,80,15,57000
10,80,16,57000
10,80,17,57000
10,80,18,57000
10,80,19,57000
20,0,0,409000
20,0,1,409000
20,0,2,409000
20,0,3,409000
20,0,4,409000
20,0,5,409000
20,0,6,409000
20,0,7,409000
20,0,8,409000
20,0,9,409000
20,0,10,409000
20,0,11,409000
20,0,12,409000
20,0,13,409000
20,0,14,409000
20,0,15,409000
20,0,16,409000
20,0,17,409000
20,0,18,409000
20,0,19,409000
20,20,0,88000
20,20,1,88000
20,20,2,88000
20,20,3,88000
20,20,4,88000
20,20,5,88000
20,20,6,88000
20,20,7,88000
20,20,8,88000
20,20,9,88000
20,20,10,88000
20,20,11,88000
20,20,12,88000
20,20,13,88000
20,20,14,88000
20,20,15,88000
20,20,16,88000
20,20,17,88000
20,20,18,88000
20,20,19,88000
20,40,0,65000
20,40,1,65000
20,40,2,65000
20,40,3,65000
20,40,4,65000
20,40,5,65000
20,40,6,65000
20,40,7,65000
20,40,8,65000
20,40,9,65000
20,40,10,65000
20,40,11,65000
20,40,12,65000
20,40,13,65000
20,40,14,65000
20,40,15,65000
20,40,16,65000
20,40,17,65000
20,40,18,65000
20,40,19,65000
20,60,0,62000
20,60,1,62000
20,60,2,62000
20,60,3,62000
20,60,4,62000
20,60,5,62000
20,60,6,62000
20,60,7,62000
20,60,8,62000
20,60,9,62000
20,60,10,62000
20,60,11,62000
20,60,12,62000
20,60,13,62000
20,60,14,62000
20,60,15,62000
20,60,16,62000
20,60,17,62000
20,60,18,62000
20,60,19,62000
20,80,0,57000
20,80,1,57000
20,80,2,57000
20,80,3,57000
20,80,4,57000
20,80,5,57000
20,80,6,57000
20,80,7,57000
20,80,8,57000
20,80,9,57000
20,80,10,57000
20,80,11,57000
20,80,12,57000
20,80,13,57000
20,80,14,57000
20,80,15,57000
20,80,16,57000
20,80,17,57000
20,80,18,57000
20,80,19,57000
30,0,0,409000
30,0,1,409000
30,0,2,409000
30,0,3,409000
30,0,4,409000
30,0,5,409000
30,0,6,409000
30,0,7,409000
30,0,8,409000
30,0,9,409000
30,0,10,409000
30,0,11,409000
30,0,12,409000
30,0,13,409000
30,0,14,409000
30,0,15,409000
30,0,16,409000
30,0,17,409000
30,0,18,409000
30,0,19,409000
30,20,0,88000
30,20,1,88000
30,20,2,88000
30,20,3,88000
30,20,4,88000
30,20,5,88000
30,20,6,88000
30,20,7,88000
30,20,8,88000
30,20,9,88000
30,20,10,88000
30,20,11,88000
30,20,12,88000
30,20,13,88000
30,20,14,88000
30,20,15,88000
30,20,16,88000
30,20,17,88000
30,20,18,88000
30,20,19,88000
30,40,0,65000
30,40,1,65000
30,40,2,65000
30,40,3,65000
30,40,4,65000
30,40,5,65000
30,40,6,65000
30,40,7,65000
30,40,8,65000
30,40,9,65000
30,40,10,65000
30,40,11,65000
30,40,12,65000
30,40,13,65000
30,40,14,65000
30,40,15,65000
30,40,16,65000
30,40,17,65000
30,40,18,65000
30,40,19,65000
30,60,0,62000
30,60,1,62000
30,60,2,62000
30,60,3,62000
30,60,4,62000
30,60,5,62000
30,60,6,62000
30,60,7,62000
30,60,8,62000
30,60,9,62000
30,60,10,62000
30,60,11,62000
30,60,12,62000
30,60,13,62000
30,60,14,62000
30,60,15,62000
30,60,16,62000
30,60,17,62000
30,60,18,62000
30,60,19,62000
30,80,0,57000
30,80,1,57000
30,80,2,57000
30,80,3,57000
30,80,4,57000
30,80,5,57000
30,80,6,57000
30,80,7,57000
30,80,8,57000
30,80,9,57000
30,80,10,57000
30,80,11,57000
30,80,12,57000
30,80,13,57000
30,80,14,57000
30,80,15,57000
30,80,16,57000
30,80,17,57000
30,80,18,57000
30,80,19,57000
40,0,0,409000
40,0,1,409000
40,0,2,409000
40,0,3,409000
40,0,4,409000
40,0,5,409000
40,0,6,409000
40,0,7,409000
40,0,8,409000
40,0,9,409000
40,0,10,409000
40,0,11,409000
40,0,12,409000
40,0,13,409000
40,0,14,409000
40,0,15,409000
40,0,16,409000
40,0,17,409000
40,0,18,409000
40,0,19,409000
40,20,0,88000
40,20,1,88000
40,20,2,88000
40,20,3,88000
40,20,4,88000
40,20,5,88000
40,20,6,88000
40,20,7,88000
40,20,8,88000
40,20,9,88000
40,20,10,88000
40,20,11,88000
40,20,12,88000
40,20,13,88000
40,20,14,88000
40,20,15,88000
40,20,16,88000
40,20,17,88000
40,20,18,88000
40,20,19,88000
40,40,0,65000
40,40,1,65000
40,40,2,65000
40,40,3,65000
40,40,4,65000
40,40,5,65000
40,40,6,65000
40,40,7,65000
40,40,8,65000
40,40,9,65000
40,40,10,65000
40,40,11,65000
40,40,12,65000
40,40,13,65000
40,40,14,65000
40,40,15,65000
40,40,16,65000
40,40,17,65000
40,40,18,65000
40,40,19,65000
40,60,0,62000
40,60,1,62000
40,60,2,62000
40,60,3,62000
40,60,4,62000
40,60,5,62000
40,60,6,62000
40,60,7,62000
40,60,8,62000
40,60,9,62000
40,60,10,62000
40,60,11,62000
40,60,12,62000
40,60,13,62000
40,60,14,62000
40,60,15,62000
40,60,16,62000
40,60,17,62000
40,60,18,62000
40,60,19,62000
40,80,0,57000
40,80,1,57000
40,80,2,57000
40,80,3,57000
40,80,4,57000
40,80,5,57000
40,80,6,57000
40,80,7,57000
40,80,8,57000
40,80,9,57000
40,80,10,57000
40,80,11,57000
40,80,12,57000
40,80,13,57000
40,80,14,57000
40,80,15,57000
40,80,16,57000
40,80,17,57000
40,80,18,57000
40,80,19,57000
50,0,0,409000
50,0,1,409000
50,0,2,409000
50,0,3,409000
50,0,4,409000
50,0,5,409000
50,0,6,409000
50,0,7,409000
50,0,8,409000
50,0,9,409000
50,0,10,409000
50,0,11,409000
50,0,12,409000
50,0,13,409000
50,0,14,409000
50,0,15,409000
50,0,16,409000
50,0,17,409000
50,0,18,409000
50,0,19,409000
50,20,0,88000
50,20,1,88000
50,20,2,88000
50,20,3,88000
50,20,4,88000
50,20,5,88000
50,20,6,88000
50,20,7,88000
50,20,8,88000
50,20,9,88000
50,20,10,88000
50,20,11,88000
50,20,12,88000
50,20,13,88000
50,20,14,88000
50,20,15,88000
50,20,16,88000
50,20,17,88000
50,20,18,88000
50,20,19,88000
50,40,0,65000
50,40,1,65000
50,40,2,65000
50,40,3,65000
50,40,4,65000
50,40,5,65000
50,40,6,65000
50,40,7,65000
50,40,8,65000
50,40,9,65000
50,40,10,65000
50,40,11,65000
50,40,12,65000
50,40,13,65000
50,40,14,65000
50,40,15,65000
50,40,16,65000
50,40,17,65000
50,40,18,65000
50,40,19,65000
50,60,0,62000
50,60,1,62000
50,60,2,62000
50,60,3,62000
50,60,4,62000
50,60,5,62000
50,60,6,62000
50,60,7,62000
50,60,8,62000
50,60,9,62000
50,60,10,62000
50,60,11,62000
50,60,12,62000
50,60,13,62000
50,60,14,62000
50,60,15,62000
50,60,16,62000
50,60,17,62000
50,60,18,62000
50,60,19,62000
50,80,0,57000
50,80,1,57000
50,80,2,57000
50,80,3,57000
50,80,4,57000
50,80,5,57000
50,80,6,57000
50,80,7,57000
50,80,8,57000
50,80,9,57000
50,80,10,57000
50,80,11,57000
50,80,12,57000
50,80,13,57000
50,80,14,57000
50,80,15,57000
50,80,16,57000
50,80,17,57000
50,80,18,57000
50,80,19,57000
60,0,0,409000
60,0,1,409000
60,0,2,409000
60,0,3,409000
60,0,4,409000
60,0,5,409000
60,0,6,409000
60,0,7,409000
60,0,8,409000
60,0,9,409000
60,0,10,409000
60,0,11,409000
60,0,12,409000
60,0,13,409000
60,0,14,409000
60,0,15,409000
60,0,16,409000
60,0,17,409000
60,0,18,409000
60,0,19,409000
60,20,0,88000
60,20,1,88000
60,20,2,88000
60,20,3,88000
60,20,4,88000
60,20,5,88000
60,20,6,88000
60,20,7,88000
60,20,8,88000
60,20,9,88000
60,20,10,88000
60,20,11,88000
60,20,12,88000
60,20,13,88000
60,20,14,88000
60,20,15,88000
60,20,16,88000
60,20,17,88000
60,20,18,88000
60,20,19,88000
60,40,0,65000
60,40,1,65000
60,40,2,65000
60,40,3,65000
60,40,4,65000
60,40,5,65000
60,40,6,65000
60,40,7,65000
60,40,8,65000
60,40,9,65000
60,40,10,65000
60,40,11,65000
60,40,12,65000
60,40,13,65000
60,40,14,65000
60,40,15,65000
60,40,16,65000
60,40,17,65000
60,40,18,65000
60,40,19,65000
60,60,0,62000
60,60,1,62000
60,60,2,62000
60,60,3,62000
60,60,4,62000
60,60,5,62000
60,60,6,62000
60,60,7,62000
60,60,8,62000
60,60,9,62000
60,60,10,62000
60,60,11,62000
60,60,12,62000
60,60,13,62000
60,60,14,62000
60,60,15,62000
60,60,16,62000
60,60,17,62000
60,60,18,62000
60,60,19,62000
60,80,0,57000
60,80,1,57000
60,80,2,57000
60,80,3,57000
60,80,4,57000
60,80,5,57000
60,80,6,57000
60,80,7,57000
60,80,8,57000
60,80,9,57000
60,80,10,57000
60,80,11,57000
60,80,12,57000
60,80,13,57000
60,80,14,57000
60,80,15,57000
60,80,16,57000
60,80,17,57000
60,80,18,57000
60,80,19,57000
70,0,0,409000
70,0,1,409000
70,0,2,409000
70,0,3,409000
70,0,4,409000
70,0,5,409000
70,0,6,409000
70,0,7,409000
70,0,8,409000
70,0,9,409000
70,0,10,409000
70,0,11,409000
70,0,12,409000
70,0,13,409000
70,0,14,409000
70,0,15,409000
70,0,16,409000
70,0,17,409000
70,0,18,409000
70,0,19,409000
70,20,0,88000
70,20,1,88000
70,20,2,88000
70,20,3,88000
70,20,4,88000
70,20,5,88000
70,20,6,88000
70,20,7,88000
70,20,8,88000
70,20,9,88000
70,20,10,88000
70,20,11,88000
70,20,12,88000
70,20,13,88000
70,20,14,88000
70,20,15,88000
70,20,16,88000
70,20,17,88000
70,20,18,88000
70,20,19,88000
70,40,0,65000
70,40,1,65000
70,40,2,65000
70,40,3,65000
70,40,4,65000
70,40,5,65000
70,40,6,65000
70,40,7,65000
70,40,8,65000
70,40,9,65000
70,40,10,65000
70,40,11,65000
70,40,12,65000
70,40,13,65000
70,40,14,65000
70,40,15,65000
70,40,16,65000
70,40,17,65000
70,40,18,65000
70,40,19,65000
70,60,0,62000
70,60,1,62000
70,60,2,62000
70,60,3,62000
70,60,4,62000
70,60,5,62000
70,60,6,62000
70,60,7,62000
70,60,8,62000
70,60,9,62000
70,60,10,62000
70,60,11,62000
70,60,12,62000
70,60,13,62000
70,60,14,62000
70,60,15,62000
70,60,16,62000
70,60,17,62000
70,60,18,62000
70,60,19,62000
70,80,0,57000
70,80,1,57000
70,80,2,57000
70,80,3,57000
70,80,4,57000
70,80,5,57000
70,80,6,57000
70,80,7,57000
70,80,8,57000
70,80,9,57000
70,80,10,57000
70,80,11,57000
70,80,12,57000
70,80,13,57000
70,80,14,57000
70,80,15,57000
70,80,16,57000
70,80,17,57000
70,80,18,57000
70,80,19,57000
80,0,0,409000
80,0,1,409000
80,0,2,409000
80,0,3,409000
80,0,4,409000
80,0,5,409000
80,0,6,409000
80,0,7,409000
80,0,8,409000
80,0,9,409000
80,0,10,409000
80,0,11,409000
80,0,12,409000
80,0,13,409000
80,0,14,409000
80,0,15,409000
80,0,16,409000
80,0,17,409000
80,0,18,409000
80,0,19,409000
80,20,0,88000
80,20,1,88000
80,20,2,88000
80,20,3,88000
80,20,4,88000
80,20,5,88000
80,20,6,88000
80,20,7,88000
80,20,8,88000
80,20,9,88000
80,20,10,88000
80,20,11,88000
80,20,12,88000
80,20,13,88000
80,20,14,88000
80,20,15,88000
80,20,16,88000
80,20,17,88000
80,20,18,88000
80,20,19,88000
80,40,0,65000
80,40,1,65000
80,40,2,65000
80,40,3,65000
80,40,4,65000
80,40,5,65000
80,40,6,65000
80,40,7,65000
80,40,8,65000
80,40,9,65000
80,40,10,65000
80,40,11,65000
80,40,12,65000
80,40,13,65000
80,40,14,65000
80,40,15,65000
80,40,16,65000
80,40,17,65000
80,40,18,65000
80,40,19,65000
80,60,0,62000
80,60,1,62000
80,60,2,62000
80,60,3,62000
80,60,4,62000
80,60,5,62000
80,60,6,62000
80,60,7,62000
80,60,8,62000
80,60,9,62000
80,60,10,62000
80,60,11,62000
80,60,12,62000
80,60,13,62000
80,60,14,62000
80,60,15,62000
80,60,16,62000
80,60,17,62000
80,60,18,62000
80,60,19,62000
80,80,0,57000
80,80,1,57000
80,80,2,57000
80,80,3,57000
80,80,4,57000
80,80,5,57000
80,80,6,57000
80,80,7,57000
80,80,8,57000
80,80,9,57000
80,80,10,57000
80,80,11,57000
80,80,12,57000
80,80,13,57000
80,80,14,57000
80,80,15,57000
80,80,16,57000
80,80,17,57000
80,80,18,57000
80,80,19,57000
90,0,0,409000
90,0,1,409000
90,0,2,409000
90,0,3,409000
90,0,4,409000
90,0,5,409000
90,0,6,409000
90,0,7,409000
90,0,8,409000
90,0,9,409000
90,0,10,409000
90,0,11,409000
90,0,12,409000
90,0,13,409000
90,0,14,409000
90,0,15,409000
90,0,16,409000
90,0,17,409000
90,0,18,409000
90,0,19,409000
90,20,0,88000
90,20,1,88000
90,20,2,88000
90,20,3,88000
90,20,4,88000
90,20,5,88000
90,20,6,88000
90,20,7,88000
90,20,8,88000
90,20,9,88000
90,20,10,88000
90,20,11,88000
90,20,12,88000
90,20,13,88000
90,20,14,88000
90,20,15,88000
90,20,16,88000
90,20,17,88000
90,20,18,88000
90,20,19,88000
90,40,0,65000
90,40,1,65000
90,40,2,65000
90,40,3,65000
90,40,4,65000
90,40,5,65000
90,40,6,65000
90,40,7,65000
90,40,8,65000
90,40,9,65000
90,40,10,65000
90,40,11,65000
90,40,12,65000
90,40,13,65000
90,40,14,65000
90,40,15,65000
90,40,16,65000
90,40,17,65000
90,40,18,65000
90,40,19,65000
90,60,0,62000
90,60,1,62000
90,60,2,62000
90,60,3,62000
90,60,4,62000
90,60,5,62000
90,60,6,62000
90,60,7,62000
90,60,8,62000
90,60,9,62000
90,60,10,62000
90,60,11,62000
90,60,12,62000
90,60,13,62000
90,60,14,62000
90,60,15,62000
90,60,16,62000
90,60,17,62000
90,60,18,62000
90,60,19,62000
90,80,0,57000
90,80,1,57000
90,80,2,57000
90,80,3,57000
90,80,4,57000
90,80,5,57000
90,80,6,57000
90,80,7,57000
90,80,8,57000
90,80,9,57000
90,80,10,57000
90,80,11,57000
90,80,12,57000
90,80,13,57000
90,80,14,57000
90,80,15,57000
90,80,16,57000
90,80,17,57000
90,80,18,57000
90,80,19,57000
100,0,0,409000
100,0,1,409000
100,0,2,409000
100,0,3,409000
100,0,4,409000
100,0,5,409000
100,0,6,409000
100,0,7,409000
100,0,8,409000
100,0,9,409000
100,0,10,409000
100,0,11,409000
100,0,12,409000
100,0,13,409000
100,0,14,409000
100,0,15,409000
100,0,16,409000
100,0,17,409000
100,0,18,409000
100,0,19,409000
100,20,0,88000
100,20,1,88000
100,20,2,88000
100,20,3,88000
100,20,4,88000
100,20,5,88000
100,20,6,88000
100,20,7,88000
100,20,8,88000
100,20,9,88000
100,20,10,88000
100,20,11,88000
100,20,12,88000
100,20,13,88000
100,20,14,88000
100,20,15,88000
100,20,16,88000
100,20,17,88000
100,20,18,88000
100,20,19,88000
100,40,0,65000
100,40,1,65000
100,40,2,65000
100,40,3,65000
100,40,4,65000
100,40,5,65000
100,40,6,65000
100,40,7,65000
100,40,8,65000
100,40,9,65000
100,40,10,65000
100,40,11,65000
100,40,12,65000
100,40,13,65000
100,40,14,65000
100,40,15,65000
100,40,16,65000
100,40,17,65000
100,40,18,65000
100,40,19,65000
100,60,0,62000
100,60,1,62000
100,60,2,62000
100,60,3,62000
100,60,4,62000
100,60,5,62000
100,60,6,62000
100,60,7,62000
100,60,8,62000
100,60,9,62000
100,60,10,62000
100,60,11,62000
100,60,12,62000
100,60,13,62000
100,60,14,62000
100,60,15,62000
100,60,16,62000
100,60,17,62000
100,60,18,62000
100,60,19,62000
100,80,0,57000
100,80,1,57000
100,80,2,57000
100,80,3,57000
100,80,4,57000
100,80,5,57000
100,80,6,57000
100,80,7,57000
100,80,8,57000
100,80,9,57000
100,80,10,57000
100,80,11,57000
100,80,12,57000
100,80,13,57000
100,80,14,57000
100,80,15,57000
100,80,16,57000
100,80,17,57000
100,80,18,57000
100,80,19,57000
110,0,0,409000
110,0,1,409000
110,0,2,409000
110,0,3,409000
110,0,4,409000
110,0,5,409000
110,0,6,409000
110,0,7,409000
110,0,8,409000
110,0,9,409000
110,0,10,409000
110,0,11,409000
110,0,12,409000
110,0,13,409000
110,0,14,409000
110,0,15,409000
110,0,16,409000
110,0,17,409000
110,0,18,409000
110,0,19,409000
110,20,0,88000
110,20,1,88000
110,20,2,88000
110,20,3,88000
110,20,4,88000
110,20,5,88000
110,20,6,88000
110,20,7,88000
110,20,8,88000
110,20,9,88000
110,20,10,88000
110,20,11,88000
110,20,12,88000
110,20,13,88000
110,20,14,88000
110,20,15,88000
110,20,16,88000
110,20,17,88000
110,20,18,88000
110,20,19,88000
110,40,0,65000
110,40,1,65000
110,40,2,65000
110,40,3,65000
110,40,4,65000
110,40,5,65000
110,40,6,65000
110,40,7,65000
110,40,8,65000
110,40,9,65000
110,40,10,65000
110,40,11,65000
110,40,12,65000
110,40,13,65000
110,40,14,65000
110,40,15,65000
110,40,16,65000
110,40,17,65000
110,40,18,65000
110,40,19,65000
110,60,0,62000
110,60,1,62000
110,60,2,62000
110,60,3,62000
110,60,4,62000
110,60,5,62000
110,60,6,62000
110,60,7,62000
110,60,8,62000
110,60,9,62000
110,60,10,62000
110,60,11,62000
110,60,12,62000
110,60,13,62000
110,60,14,62000
110,60,15,62000
110,60,16,62000
110,60,17,62000
110,60,18,62000
110,60,19,62000
110,80,0,57000
110,80,1,57000
110,80,2,57000
110,80,3,57000
110,80,4,57000
110,80,5,57000
110,80,6,57000
110,80,7,57000
110,80,8,57000
110,80,9,57000
110,80,10,57000
110,80,11,57000
110,80,12,57000
110,80,13,57000
110,80,14,57000
110,80,15,57000
110,80,16,57000
110,80,17,57000
110,80,18,57000
110,80,19,57000
120,0,0,409000
120,0,1,409000
120,0,2,409000
120,0,3,409000
120,0,4,409000
120,0,5,409000
120,0,6,409000
120,0,7,409000
120,0,8,409000
120,0,9,409000
120,0,10,409000
120,0,11,409000
120,0,12,409000
120,0,13,409000
120,0,14,409000
120,0,15,409000
120,0,16,409000
120,0,17,409000
120,0,18,409000
120,0,19,409000
120,20,0,88000
120,20,1,88000
120,20,2,88000
120,20,3,88000
120,20,4,88000
120,20,5,88000
120,20,6,88000
120,20,7,88000
120,20,8,88000
120,20,9,88000
120,20,10,88000
120,20,11,88000
120,20,12,88000
120,20,13,88000
120,20,14,88000
120,20,15,88000
120,20,16,88000
120,20,17,88000
120,20,18,88000
120,20,19,88000
120,40,0,65000
120,40,1,65000
120,40,2,65000
120,40,3,65000
120,40,4,65000
120,40,5,65000
120,40,6,65000
120,40,7,65000
120,40,8,65000
120,40,9,65000
120,40,10,65000
120,40,11,65000
120,40,12,65000
120,40,13,65000
120,40,14,65000
120,40,15,65000
120,40,16,65000
120,40,17,65000
120,40,18,65000
120,40,19,65000
120,60,0,62000
120,60,1,62000
120,60,2,62000
120,60,3,62000
120,60,4,62000
120,60,5,62000
120,60,6,62000
120,60,7,62000
120,60,8,62000
120,60,9,62000
120,60,10,62000
120,60,11,62000
120,60,12,62000
120,60,13,62000
120,60,14,62000
120,60,15,62000
120,60,16,62000
120,60,17,62000
120,60,18,62000
120,60,19,62000
120,80,0,57000
120,80,1,57000
120,80,2,57000
120,80,3,57000
120,80,4,57000
120,80,5,57000
120,80,6,57000
120,80,7,57000
120,80,8,57000
120,80,9,57000
120,80,10,57000
120,80,11,57000
120,80,12,57000
120,80,13,57000
120,80,14,57000
120,80,15,57000
120,80,16,57000
120,80,17,57000
120,80,18,57000
120,80,19,57000
130,0,0,409000
130,0,1,409000
130,0,2,409000
130,0,3,409000
130,0,4,409000
130,0,5,409000
130,0,6,409000
130,0,7,409000
130,0,8,409000
130,0,9,409000
130,0,10,409000
130,0,11,409000
130,0,12,409000
130,0,13,409000
130,0,14,409000
130,0,15,409000
130,0,16,409000
130,0,17,409000
130,0,18,409000
130,0,19,409000
130,20,0,88000
130,20,1,88000
130,20,2,88000
130,20,3,88000
130,20,4,88000
130,20,5,88000
130,20,6,88000
130,20,7,88000
130,20,8,88000
130,20,9,88000
130,20,10,88000
130,20,11,88000
130,20,12,88000
130,20,13,88000
130,20,14,88000
130,20,15,88000
130,20,16,88000
130,20,17,88000
130,20,18,88000
130,20,19,88000
130,40,0,65000
130,40,1,65000
130,40,2,65000
130,40,3,65000
130,40,4,65000
130,40,5,65000
130,40,6,65000
130,40,7,65000
130,40,8,65000
130,40,9,65000
130,40,10,65000
130,40,11,65000
130,40,12,65000
130,40,13,65000
130,40,14,65000
130,40,15,65000
130,40,16,65000
130,40,17,65000
130,40,18,65000
130,40,19,65000
130,60,0,62000
130,60,1,62000
130,60,2,62000
130,60,3,62000
130,60,4,62000
130,60,5,62000
130,60,6,62000
130,60,7,62000
130,60,8,62000
130,60,9,62000
130,60,10,62000
130,60,11,62000
130,60,12,62000
130,60,13,62000
130,60,14,62000
130,60,15,62000
130,60,16,62000
130,60,17,62000
130,60,18,62000
130,60,19,62000
130,80,0,57000
130,80,1,57000
130,80,2,57000
130,80,3,57000
130,80,4,57000
130,80,5,57000
130,80,6,57000
